sample	B_cell	T_cell.CD4	T_cell.CD8	Neutrophil	Macrophage	DC
TCGA-AG-3600-01A	0.13114818	0.10936516	0.16910359	0.094252724	0.044847217	0.545609863
TCGA-AG-3583-01A	0.104465807	0.099943115	0.182067803	0.122057434	0.01357322	0.422773869
TCGA-AG-3892-01A	0.300701747	0.008507358	0.245805869	0.124685332	0.001722919	0.640606785
TCGA-F5-6813-01A	0.098828265	0.137506711	0.19248482	0.111470154	0.092926454	0.443711547
TCGA-AG-3611-01A	0.076401808	0.118979907	0.184005737	0.102653023	0.088678089	0.415717417
TCGA-AG-4001-01A	0.097407559	0.156693871	0.14980521	0.109943294	0.134692064	0.514887392
TCGA-AG-3612-01A	0.126407385	0.136025109	0.154698554	0.098577266	0.048076956	0.493927297
TCGA-AG-3608-01A	0.095679732	0.137482797	0.173207361	0.108462244	0.034677216	0.476870578
TCGA-CI-6620-01A	0.123679543	0.143861033	0.17516795	0.111948672	0.044680209	0.472686573
TCGA-AH-6897-01A	0.073620578	0.111880597	0.179132994	0.12771618	0.033328009	0.446633098
TCGA-G5-6572-01A	0.092361778	0.121292897	0.198484084	0.10450848	0.074086851	0.449418204
TCGA-EI-6884-01A	0.130632669	0.147569221	0.237128525	0.128784423	0.088527778	0.538325865
TCGA-CL-4957-01A	0.103310473	0.129235349	0.170273858	0.10810892	0.031814846	0.432759397
TCGA-EI-6506-01A	0.169073313	0.110911518	0.204997068	0.122058888	0.009865153	0.611843805
TCGA-AG-3731-11A	0.232160139	0.168538755	0.261663393	0.13122951	0.162019087	0.564659272
TCGA-AG-3586-01A	0.086973614	0.117902839	0.171058225	0.098993237	0.042123141	0.467202213
TCGA-AG-3574-01A	0.086775328	0.117695122	0.168615053	0.093902483	0.025349888	0.443959037
TCGA-AG-3726-01A	0.042055379	0.151296912	0.099433436	0.093378522	0.030186851	0.442277676
TCGA-AH-6544-01A	0.091566998	0.107285111	0.173127759	0.106950302	0.031610211	0.405354157
TCGA-AG-3999-01A	0.082612583	0.123734478	0.151301805	0.095271184	0.04710233	0.43163471
TCGA-AG-3896-01A	0.119825471	0.130443369	0.163335788	0.09508337	0.034641635	0.472222216
TCGA-EI-6511-01A	0.262112625	0.091590464	0.287119028	0.152566977	0.064397752	0.655435983
TCGA-AF-2692-01A	0.094048596	0.130647638	0.184429994	0.130587056	0.044897838	0.452840646
TCGA-AG-A025-01A	0.093281067	0.149743932	0.135614221	0.093526134	0.014047038	0.437028964
TCGA-F5-6863-01A	0.093591817	0.141519647	0.163813737	0.096088818	0.045926412	0.426948902
TCGA-AG-3584-01A	0.07859516	0.155913595	0.152478864	0.0936762	0.073592844	0.485656724
TCGA-AH-6644-01A	0.088006431	0.161474391	0.22030857	0.14165051	0.120741639	0.454368978
TCGA-AG-4007-01A	0.132033375	0.127954751	0.165305082	0.110964535	0.05112979	0.500026429
TCGA-CL-5917-01A	0.083347896	0.120340588	0.209025722	0.125950725	0.079786202	0.457302711
TCGA-AG-3605-01A	0.090194974	0.126422037	0.145593552	0.11559056	0.005840138	0.396410446
TCGA-CI-6624-01C	0.111452586	0.150722457	0.210772315	0.125491345	0.098814286	0.518411968
TCGA-AG-A016-01A	0.083621564	0.129433449	0.13879	0.09502459	0.001682613	0.400217515
TCGA-AG-4008-01A	0.066465063	0.138093039	0.18383267	0.120863426	0.067057777	0.50247985
TCGA-F5-6861-01A	0.084339055	0.131379267	0.172895744	0.095401327	0.067020613	0.477204991
TCGA-AG-3725-11A	0.110360152	0.080568803	0.276171566	0.103632123	0.100270021	0.485818834
TCGA-AF-2693-01A	0.108929541	0.140959188	0.192763501	0.127537931	0.061556361	0.492753043
TCGA-EI-6514-01A	0.104753547	0.11929074	0.181832968	0.096302129	0.092139207	0.44119716
TCGA-AG-A026-01A	0.072182641	0.134170187	0.146968338	0.09512847	0.023738285	0.432296983
TCGA-AG-4005-01A	0.073517355	0.157278258	0.131653604	0.102078625	0.045792071	0.440803608
TCGA-AF-2691-11A	0.23212098	0.135812226	0.301741882	0.144232694	0.07798526	0.656144385
TCGA-DY-A1DE-01A	0.066581932	0.167147966	0.152200031	0.114090441	0.039141785	0.466513947
TCGA-AG-4022-01A	0.106132592	0.137635337	0.228295087	0.128448459	0.120383471	0.520732252
TCGA-AF-3400-11A	0.113195661	0.09237866	0.249496164	0.104689393	0.075229325	0.529804418
TCGA-DY-A1DF-01A	0.062881761	0.138015207	0.132949344	0.088558951	0.015891994	0.389926861
TCGA-F5-6814-01A	0.152628447	0.129407444	0.220735618	0.103395574	0.049803728	0.550490964
TCGA-EI-6510-01A	0.140090994	0.131933754	0.182518086	0.103748346	0.040608035	0.426867111
TCGA-CI-6619-01B	0.114935331	0.150151011	0.186672526	0.120443547	0.054496754	0.511347037
TCGA-AF-3911-01A	0.092597937	0.124402495	0.178336924	0.104044809	0.067337026	0.490257377
TCGA-EI-6513-01A	0.098708447	0.139297241	0.180865012	0.106030134	0.074500137	0.475861425
TCGA-EI-6885-01A	0.093326092	0.151830023	0.205767704	0.134152022	0.100704844	0.584897455
TCGA-AG-3602-01A	0.051223769	0.09454918	0.19112479	0.117956515	0.082414764	0.381787396
TCGA-AG-3881-01A	0.075023538	0.124836275	0.089795408	0.152715407	0.063463469	0.47685214
TCGA-AG-A014-01A	0.070212228	0.128107771	0.135920801	0.100334538	0.032542893	0.407364053
TCGA-EI-6882-01A	0.15694546	0.119343886	0.262108079	0.138265373	0.059893773	0.604895146
TCGA-DY-A1DC-01A	0.120936027	0.125922971	0.162440801	0.096831314	0.038415947	0.443262795
TCGA-AG-3893-01A	0.074872246	0.131208154	0.176107067	0.106953483	0.092330767	0.463565234
TCGA-AG-3581-01A	0.090550543	0.120817155	0.179727084	0.114836892	0.02631575	0.485018294
TCGA-AG-4021-01A	0.094243593	0.12921561	0.193417586	0.144172942	0.120344283	0.496164297
TCGA-AF-A56K-01A	0.11899484	0.159647738	0.187466377	0.133014229	0.073181066	0.457032168
TCGA-AG-3728-01A	0.125220262	0.230469842	0.075555408	0.084559319	0.074417861	0.478293485
TCGA-DC-6683-01A	0.11292472	0.132743698	0.165195323	0.114164988	0.066858911	0.475536724
TCGA-DY-A1DD-01A	0.070571831	0.131915033	0.148821535	0.084509685	0.040378657	0.39591696
TCGA-AG-A036-01A	0.103370246	0.137134128	0.185746498	0.104695129	0.065684981	0.433675165
TCGA-AG-3725-01A	0.078279868	0.106460163	0.214528743	0.113362316	0.064747628	0.447444601
TCGA-AG-3883-01A	0.032909843	0.155406177	0.113466445	0.119811392	0.05733681	0.431747689
TCGA-DY-A0XA-01A	0.122198369	0.118426017	0.178739837	0.098381199	0.062982771	0.424245588
TCGA-DY-A1H8-01A	0.077318896	0.135496802	0.126472641	0.096662228	0.002182497	0.366475439
TCGA-AG-3902-01A	0.084241649	0.186472428	0.216104288	0.123346299	0.102192999	0.539822047
TCGA-DC-5337-01A	0.101629341	0.087164257	0.223560676	0.128838733	0.030190509	0.454188689
TCGA-AG-A008-01A	0.09265861	0.120883736	0.170818702	0.113440539	0.030374926	0.415380607
TCGA-AG-3592-01A	0.086994739	0.139888442	0.169329302	0.120885397	0.055100029	0.441323363
TCGA-AG-A020-01A	0.095790655	0.123985341	0.175859123	0.101194046	0.015036185	0.433248825
TCGA-F5-6811-01A	0.09820297	0.161800353	0.173747155	0.131915953	0.114160043	0.505274574
TCGA-DC-4745-01A	0.093092319	0.118840044	0.185059323	0.097420911	0.056476153	0.42708347
TCGA-F5-6864-01A	0.102568662	0.177560958	0.178400821	0.118959453	0.096727571	0.477506092
TCGA-DT-5265-01A	0.074842306	0.128278291	0.183567528	0.118080839	0.158518611	0.524813993
TCGA-AG-4015-01A	0.113492697	0.119764046	0.166111063	0.091532912	0.057688575	0.461025799
TCGA-AG-A00C-01A	0.08509639	0.134715174	0.158659074	0.100233325	0.001589656	0.408999171
TCGA-AF-5654-11A	0.126173506	0.102325815	0.264751135	0.109668026	0.07804692	0.538857368
TCGA-AF-6655-01A	0.128053246	0.115930454	0.192112388	0.141423555	0.044728122	0.528062543
TCGA-F5-6464-01A	0.117239087	0.212309531	0.20652251	0.148622123	0.133242224	0.735169822
TCGA-F5-6571-01A	0.210521267	0.148057938	0.200121132	0.099949264	0.05412035	0.597902863
TCGA-AG-3732-11A	0.215517398	0.139917319	0.25662159	0.104760647	0.072909499	0.725690714
TCGA-AG-3898-01A	0.068603087	0.142886296	0.157711043	0.139998442	0.055619168	0.429428789
TCGA-AG-3727-01A	0.042720052	0.145957681	0.103956511	0.090590267	0.040284169	0.445889268
TCGA-DC-6682-01A	0.106748472	0.135365308	0.179819341	0.097059032	0.028091409	0.448411086
TCGA-DC-4749-01A	0.08586649	0.094633572	0.203579644	0.123347618	0.052198946	0.406895583
TCGA-AF-6136-01A	0.144307037	0.118182818	0.199080427	0.110481193	0.076319234	0.440073351
TCGA-AG-A032-01A	0.080468107	0.139598453	0.152580917	0.100350733	0.024224794	0.425968821
TCGA-DC-6681-01A	0.12055917	0.169844408	0.157783315	0.103617338	0.102967742	0.452743962
TCGA-AG-3909-01A	0.103550262	0.127152297	0.159728212	0.089105728	0.088239396	0.480163723
TCGA-F5-6465-01A	0.23791563	0.142493633	0.256312777	0.127678765	0.131226656	0.606219766
TCGA-BM-6198-01A	0.100603276	0.129886775	0.195761507	0.163347814	0.052344833	0.482093085
TCGA-EF-5830-01A	0.086653625	0.117106402	0.194380214	0.094397808	0.080668518	0.41194678
TCGA-AG-3582-01A	0.095548715	0.131980501	0.159275767	0.11989518	0.011342488	0.507004857
TCGA-AF-2692-11A	0.158815973	0.148785981	0.284240497	0.15929865	0.064532638	0.716637594
TCGA-AF-2689-11A	0.327099104	0.175855166	0.236185248	0.109128171	0.04293558	0.700163621
TCGA-DC-6156-01A	0.075308731	0.199289986	0.333189528	0.167962494	0.268892714	0.623589547
TCGA-AG-3732-01A	0.309228731	0.201714224	0.197290131	0.107538282	0.051128414	0.528050759
TCGA-CL-5918-01A	0.067937515	0.123502634	0.171995934	0.107675755	0.027549383	0.391164418
TCGA-AG-A015-01A	0.08357328	0.121409028	0.168374382	0.098447753	0.025512827	0.440370788
TCGA-AH-6549-01A	0.101301769	0.146048309	0.184823541	0.125230657	0.038437254	0.474499438
TCGA-EI-6917-01A	0.088205092	0.206054248	0.166485323	0.138814213	0.128568051	0.705190747
TCGA-AF-2691-01A	0.117646251	0.125288511	0.216475783	0.108142445	0.07160934	0.496853438
TCGA-F5-6702-01A	0.131191696	0.164837857	0.203238342	0.131413987	0.188721021	0.594496594
TCGA-AH-6643-01A	0.104230185	0.101967952	0.225396323	0.156452043	0.054291403	0.404782088
TCGA-AG-3598-01A	0.080070013	0.106272151	0.199830906	0.110229445	0.017626687	0.460937872
TCGA-AG-3890-01A	0.169923345	0.153168533	0.183651446	0.099504733	0.039794205	0.524964318
TCGA-AG-3901-01A	0.139657722	0.178755407	0.1737958	0.147071509	0.114043653	0.63279173
TCGA-AH-6547-01A	0.245177738	0.195136594	0.256721505	0.140973603	0.103586503	0.673437123
TCGA-AF-4110-01A	0.221861213	0.098971229	0.22596598	0.1137557	0.061265073	0.555157346
TCGA-EI-6509-01A	0.065094696	0.131454806	0.170737395	0.088549698	0.091163272	0.412711876
TCGA-AG-A011-01A	0.097214014	0.156166988	0.132625083	0.098233945	0.040738138	0.418319724
TCGA-AG-3894-01A	0.083408522	0.107695788	0.190344625	0.0932521	0.03284896	0.486177074
TCGA-AG-3887-01A	0.136755862	0.121738483	0.171650219	0.105467784	0	0.477547957
TCGA-F5-6812-01A	0.144771804	0.186659005	0.181516109	0.107275669	0.074386832	0.508537486
TCGA-DC-5869-01A	0.128466946	0.100132104	0.228436916	0.113611686	0.082081743	0.465696873
TCGA-EI-6507-01A	0.034739766	0.101511585	0.259437609	0.220162453	0.000404569	0.804160524
TCGA-EI-6883-01A	0.075136636	0.138962407	0.185328826	0.093105234	0.055966895	0.440991311
TCGA-AG-3580-01A	0.090068673	0.093919766	0.220066145	0.147692413	0.055143268	0.470786425
TCGA-EI-7004-01A	0.09092634	0.18133129	0.211760705	0.162003746	0.133327307	0.659866525
TCGA-AG-3593-01A	0.150848494	0.124802241	0.20540473	0.112060057	0.038490691	0.50831255
TCGA-EI-6508-01A	0.10847379	0.121652955	0.220620745	0.103529631	0.079514842	0.484180186
TCGA-EI-7002-01A	0.117374358	0.143315289	0.152351157	0.111404597	0.034100048	0.49724372
TCGA-AF-2687-01A	0.079105647	0.184418158	0.250165444	0.196863286	0.223680503	0.537714603
TCGA-AF-A56N-01A	0.08301694	0.132294626	0.195125696	0.11353439	0.059699166	0.46493028
TCGA-AF-3913-01A	0.099395936	0.115643688	0.169953852	0.115982949	0.065344107	0.426086183
TCGA-AH-6643-11A	0.443781056	0.21845576	0.266559029	0.139556626	0.078156417	0.647368678
TCGA-EF-5831-01A	0.138014268	0.116835686	0.200678405	0.1107836	0.090526142	0.487225389
TCGA-AG-3587-01A	0.083587987	0.159727634	0.151177277	0.106823495	0.041920227	0.452864413
TCGA-G5-6641-01A	0.092992845	0.111021451	0.173078781	0.093550277	0.063665757	0.397147349
TCGA-AG-3591-01A	0.072745208	0.109508467	0.190472395	0.098689314	0.069464582	0.419801182
TCGA-AG-3575-01A	0.081295069	0.087373091	0.240403827	0.126692489	0.114081162	0.573068185
TCGA-AG-3599-01A	0.099494641	0.133361405	0.200946402	0.106216513	0.030661179	0.502360347
TCGA-AH-6903-01A	0.133617847	0.11546764	0.199799836	0.114007805	0.049114916	0.440066292
TCGA-AG-3742-01A	0.087898338	0.133518931	0.18620895	0.11500811	0.050322111	0.451306085
TCGA-AG-A01N-01A	0.068040259	0.13357021	0.135737775	0.102622952	0.051688953	0.396939311
TCGA-AF-6672-01A	0.122225866	0.148520997	0.178592145	0.100582249	0.053500718	0.427852207
TCGA-EI-6512-01A	0.0850626	0.124947101	0.185279889	0.12766915	0.057652636	0.486174884
TCGA-DC-6154-01A	0.085637596	0.117702212	0.184907827	0.107522904	0.066342706	0.448483801
TCGA-DC-6155-01A	0.034909299	0.130711424	0.11645407	0.130109144	0.071810253	0.304866448
TCGA-AG-A02G-01A	0.073707968	0.145984504	0.147385722	0.102689373	0.07104424	0.394553438
TCGA-AG-3882-01A	0.093771235	0.21530437	0.112407165	0.093521971	0.06800023	0.473883162
TCGA-F5-6810-01A	0.099644642	0.145102123	0.200799775	0.120559999	0.071696784	0.470173683
TCGA-AG-3885-01A	0.062898217	0.165660208	0.110270174	0.095913929	0.042605639	0.40099311
TCGA-AF-5654-01A	0.059192728	0.119014274	0.163858696	0.104349665	0.019536679	0.453198988
TCGA-CI-6622-01A	0.086700805	0.090970525	0.21739924	0.110816746	0.040821659	0.475094913
TCGA-CI-6623-01B	0.071216502	0.104761225	0.191097992	0.163417143	0.063412708	0.399878713
TCGA-AF-2690-01A	0.44407741	0.117350189	0.263496301	0.144327157	0.161629304	0.837116166
TCGA-AG-A01L-01A	0.091819747	0.141700055	0.142327467	0.09124779	0.036680277	0.440055127
TCGA-AG-A02N-01A	0.103268784	0.123107115	0.220826432	0.101921416	0.039500298	0.461170763
TCGA-AG-A002-01A	0.10396532	0.097966438	0.24988439	0.111430194	0.029046525	0.502191068
TCGA-AG-A00Y-01A	0.074789586	0.151472616	0.124414941	0.148740645	0.047068018	0.400848877
TCGA-AF-A56L-01A	0.082906048	0.152058736	0.149384254	0.102966484	0.04217881	0.424297793
TCGA-AG-3594-01A	0.157774908	0.123063566	0.240351469	0.149083999	0.031478101	0.593418316
TCGA-AG-A023-01A	0.110440353	0.1668604	0.150581576	0.106390826	0.042012809	0.4320034
TCGA-DY-A1DG-01A	0.077766084	0.129228597	0.159086031	0.091143829	0.065317118	0.380002175
TCGA-AG-A01Y-01A	0.135137635	0.180398623	0.156063686	0.110908957	0.035110803	0.552716683
TCGA-AG-3878-01A	0.151372702	0.151724125	0.12189625	0.080192769	0.089322936	0.545501842
TCGA-DC-6158-01A	0.1300788	0.172711402	0.217465997	0.1523185	0.19041173	0.591062444
TCGA-G5-6572-02A	0.073548089	0.137370823	0.162523369	0.152417876	0.055350062	0.414846847
TCGA-AG-3578-01A	0.11795559	0.130822133	0.182515235	0.136657914	0.068130618	0.467455355
TCGA-AG-A01W-01A	0.107896199	0.139043518	0.17719003	0.113777435	0.041454083	0.433515996
TCGA-3N-A9WB-06A	0.047784489	0.081631406	0.016980694	0.042910417	0	0.291502742
TCGA-3N-A9WC-06A	0.149318716	0.241160746	0.246159468	0.215036632	0.004488653	0.748476832
TCGA-3N-A9WD-06A	0.083930863	0.120462841	0.095901676	0.081586624	0.003382002	0.33717143
TCGA-BF-A1PU-01A	0.050973842	0.091336057	0.022391298	0.042613545	0	0.252345492
TCGA-BF-A1PV-01A	0.043172083	0.088502566	0.063248325	0.047861345	0	0.28333123
TCGA-BF-A1PX-01A	0.061973047	0.113170452	0.446813269	0.11572263	0.11416935	0.601938818
TCGA-BF-A1PZ-01A	0.032637419	0.094743613	0.071216019	0.063190956	0	0.313135572
TCGA-BF-A1Q0-01A	0.064793678	0.081231766	0.10615522	0.080580808	0.018276175	0.481048785
TCGA-BF-A3DJ-01A	0.127939217	0.090875114	0.147482655	0.12103731	0.141056216	0.506708573
TCGA-BF-A3DL-01A	0.042514072	0.082126585	0	0.041113361	0	0.333070721
TCGA-BF-A3DM-01A	0.081319837	0.128959726	0.041497808	0.093912424	0.006581235	0.332024184
TCGA-BF-A3DN-01A	0.074571324	0.091248416	0.083989545	0.065198799	0.002208706	0.331266603
TCGA-BF-A5EO-01A	0.05734699	0.12166869	0.075879727	0.060685455	0	0.453612583
TCGA-BF-A5EP-01A	0.05198582	0.074700689	0.040022152	0.044571129	0	0.320475444
TCGA-BF-A5EQ-01A	0.078628975	0.127104775	0.131364453	0.084876465	0.084808005	0.407053405
TCGA-BF-A5ER-01A	0.047128488	0.056789649	0.044087405	0.026173218	0	0.250567304
TCGA-BF-A5ES-01A	0.07406853	0.093961401	0.056360362	0.059943368	0.000612423	0.43307019
TCGA-BF-A9VF-01A	0.074379134	0.044361112	0.074757341	0.029868581	0	0.292827562
TCGA-BF-AAOU-01A	0.081232522	0.09038401	0.067104204	0.082488107	0.004448703	0.356638889
TCGA-BF-AAOX-01A	0.071288643	0.071482736	0.049791823	0.032243378	0	0.295355691
TCGA-BF-AAP0-06A	0.270868321	0.301120948	0.32228012	0.137983454	0.015616909	0.850555767
TCGA-BF-AAP1-01A	0.027479495	0.084021279	0.038002958	0.056703648	0	0.292795663
TCGA-BF-AAP2-01A	0.041635987	0.117923002	0.095096421	0.06931217	0.020985637	0.345176149
TCGA-BF-AAP4-01A	0.052843489	0.089675824	0.383697024	0.124354007	0.15580755	0.399572499
TCGA-BF-AAP6-01A	0.078754514	0.112968288	0.069308516	0.055724358	0.008447148	0.430518305
TCGA-BF-AAP7-01A	0.063824298	0.13191496	0.234565649	0.08847401	0.06283929	0.603783928
TCGA-BF-AAP8-01A	0.02311119	0.140664517	0	0.052415991	0.031623151	0.297716451
TCGA-D3-A1Q1-06A	0.042628708	0.042254981	0.034595078	0.048588809	0	0.285373789
TCGA-D3-A1Q3-06A	0.134336083	0.203891967	0.238479511	0.122293104	0.07163507	0.506882177
TCGA-D3-A1Q4-06A	0.003247632	0.090704627	0.071385159	0.111973484	0	0.570966277
TCGA-D3-A1Q5-06A	0.049271091	0.131205233	0.089092423	0.0913306	0.015720168	0.330966694
TCGA-D3-A1Q6-06A	0.094700126	0.077444195	0.171872007	0.127316869	0	0.420204078
TCGA-D3-A1Q7-06A	0.145126084	0.206587486	0.567989601	0.321568826	0.080393683	1.193090951
TCGA-D3-A1Q8-06A	0.043554122	0.152221266	0.103249537	0.1370547	0.279242907	0.540784387
TCGA-D3-A1Q9-06A	0.06221003	0.090847834	0.143379715	0.083932452	0.01787757	0.424867887
TCGA-D3-A1QA-07A	0.092033302	0.066242354	0.166958295	0.078573579	0.022106021	0.428239188
TCGA-D3-A1QA-06A	0.040814222	0.077460872	0.147565134	0.075148304	0	0.402041774
TCGA-D3-A1QB-06A	0.081946595	0.209731313	0.531691345	0.225720279	0.032283746	0.768642151
TCGA-D3-A2J6-06A	0.052942761	0.014878543	0.293462205	0.084888665	0	0.4280798
TCGA-D3-A2J7-06A	0.113404595	0.183756024	0.235921541	0.15972814	0.104679449	0.459440553
TCGA-D3-A2J8-06A	0.08163337	0.231323363	0.392841137	0.236247219	0.092174176	0.768943123
TCGA-D3-A2J9-06A	0.198816272	0.487141764	0.919270902	0.325648413	0.048327433	1.18250962
TCGA-D3-A2JA-06A	0.058373127	0.25764044	0.130483261	0.197257265	0.305374091	0.748063161
TCGA-D3-A2JB-06A	0.67408045	0.498959459	0.222801915	0.197737339	0	0.910095336
TCGA-D3-A2JC-06A	0.093497346	0.096882422	0.189167592	0.118363543	0.001137215	0.601762625
TCGA-D3-A2JD-06A	0.303388732	0.290957984	0.052178118	0.069332344	0.013319126	0.499844492
TCGA-D3-A2JE-06A	0.076616861	0.053713598	0.056888434	0.048282764	0	0.266476481
TCGA-D3-A2JF-06A	0.124399636	0.164645425	0.148938635	0.12060869	0	0.52135981
TCGA-D3-A2JG-06A	0.020970363	0.027303896	0.106180586	0.053061511	0	0.256910681
TCGA-D3-A2JH-06A	0	0.115987326	0.847409862	0.282074139	0.070142457	0.835736902
TCGA-D3-A2JK-06A	0.022871376	0.121287164	0	0.043477511	0	0.390081481
TCGA-D3-A2JL-06A	0.07830179	0.178044902	0.208660896	0.086217701	0	0.498002992
TCGA-D3-A2JN-06A	0.088337989	0.101533555	0.174746361	0.077862002	0	0.408828821
TCGA-D3-A2JO-06A	0.086039953	0.21777766	0.432346378	0.194919148	0.075021664	0.968100496
TCGA-D3-A2JP-06A	0.026266478	0.112814501	0.264024235	0.140353755	0.133898743	0.390944523
TCGA-D3-A3BZ-06A	0.148600915	0.199888468	0.263330483	0.148795956	0.147149458	0.725804217
TCGA-D3-A3C1-06A	0.077369019	0.131009749	0.124008558	0.094872412	0.060582745	0.327781828
TCGA-D3-A3C3-06A	0.049976316	0.147259118	0.143449058	0.09919368	0.039444289	0.405697567
TCGA-D3-A3C6-06A	0.034397477	0.121913964	0	0.071362583	0	0.295395747
TCGA-D3-A3C7-06A	0.108610378	0.089653774	0.331056045	0.157209621	0.173806813	0.568290573
TCGA-D3-A3C8-06A	0.238938167	0.076642413	1.531780514	0.348034273	0.114954971	1.710647783
TCGA-D3-A3CB-06A	0.296812195	0.243138105	0.494023089	0.229097389	0.345516752	1.189422828
TCGA-D3-A3CC-06A	0.077856294	0.06207325	0.094404198	0.078676551	0.069281904	0.330580841
TCGA-D3-A3CE-06A	0.180469545	0.162355563	0.277284136	0.153296868	0.073376603	0.68211575
TCGA-D3-A3CF-06A	0.30179665	0.261245682	0.248290649	0.15338387	0.139003229	0.731241359
TCGA-D3-A3ML-06A	0.042200636	0.031149525	0.062773554	0.03859047	0	0.215446864
TCGA-D3-A3MO-06A	0.043852448	0.143013926	0	0.087786143	0.067089501	0.315693834
TCGA-D3-A3MR-06A	0.104365267	0.221568712	0.326815315	0.143120525	0.017162452	0.63244662
TCGA-D3-A3MU-06A	0.048718455	0.110995791	0.055776267	0.061875036	0	0.387374238
TCGA-D3-A3MV-06A	0.060878898	0.084239915	0.057687675	0.063600364	0.025752324	0.351186868
TCGA-D3-A51E-06A	0.118495233	0.097067816	0.221749565	0.12448414	0	0.672850664
TCGA-D3-A51F-06A	0.174454835	0.293491142	1.180810466	0.335649832	0.258759581	1.596831367
TCGA-D3-A51G-06A	0.057816179	0.115700092	0.142751106	0.103321417	0.052103099	0.394003937
TCGA-D3-A51H-06A	1.376849438	0.959271433	0.167309018	0.28334617	0.196192209	0.922163224
TCGA-D3-A51J-06A	0.052466921	0.039239197	0.854827358	0.231894597	0.088852387	0.804863622
TCGA-D3-A51K-06A	0.099836715	0.148161476	0	0.051345226	0	0.392868628
TCGA-D3-A51N-06A	0.076250342	0.089933496	0.143487569	0.130331556	0.014698562	0.472578532
TCGA-D3-A51R-06A	0.042031859	0.092432854	0.022226929	0.044919692	0	0.243563204
TCGA-D3-A51T-06A	0.095762404	0.128072822	0.117779762	0.089758532	0.029145048	0.377879781
TCGA-D3-A5GL-06A	0.105819282	0.081443189	0.080931733	0.068569611	0.046681478	0.30530605
